Test case #1
54
799313164 64637000
710803854 458147453
325379909 891291907
702585102 671330975
774428002 339315041
132668819 15886396
879354205 193975590
85669681 392835708
451985762 949283125
760435098 191404622
265601827 739161349
206188663 397861038
636483291 33706889
223471844 446232322
362233877 749901136
559822862 3877389
953956858 249928412
293892015 982694807
464146206 297204690
802827764 103629320
592737568 444338008
476379126 961141559
868701035 162578213
704864847 298983998
848487283 36584547
704462655 455372228
613722121 969117516
152042035 396576547
84386585 9107966
429731889 276895142
409351757 580229420
753039588 408594025
348411935 901550618
826979193 16912307
265920190 768168287
86114007 836617772
102436758 971912217
143322315 310926854
159484250 744424850
968541036 844350979
225298224 544794897
72174529 952018327
865913328 526242251
717830990 633924290
533264005 14896944
940097141 817614129
720337557 653212235
886565234 567643227
15555078 78120887
150407481 350108523
677007283 761100330
211329263 435940545
950799912 105805197
274985630 347688340
189286988 522532986
966645594 540092687
644204661 794132269
140538219 553027835
91344925 853377380
778130154 574175210
395031598 115562252
633661704 72717035
724350293 272164016
325730343 613606614
563903273 787659717
1959878 281350707
84207217 739051089
788959432 818802651
446735064 645760007
124324800 429677254
197178469 698126808
796268177 301119023
205156948 442461600
149732724 69243005
484886757 65758688
226697480 322633203
632202084 21676158
748503495 924180399
266859945 206562893
642969715 726810498
901399220 784592706
704787629 684592465
934015876 29407781
982161733 189918084
519167271 401707516
823014433 251439595
404747384 818197595
793826802 146625667
204564636 972168979
666993500 669629112
926024119 89069354
375285211 541489659
400667824 607747985
586643669 819856183
359364434 821046016
10496369 756958058
687000527 128769502
843294894 747096641
360703187 745118493


Answer:
46

Test case #74
543
36698357 783748749
584713798 152879966
103448376 271560506
134350331 143924860
865262230 932210410
59607196 988587280
839289631 865680313
20059376 833491160
774104736 517420800
851375906 943919993
421513764 719022804
761249351 278978190
961130908 570157670
987509848 705783285
255303970 299738147
933164907 839910336
123219254 105859186
631417287 75192408
316427362 830272988
133663083 788199430
930931908 824521062
520830575 880260249
661605733 139030435
160342797 164680393
300360530 902402878
491358662 756285532
399814212 195667753
989602669 713122412
706637027 428677533
103413294 295992727
297407815 287538678
236619349 660356180
672832412 213175009
958068837 793600443
750458912 12910551
378486894 508863012
796402090 113843849
564053663 629671089
882418630 49420620
11570405 170522777
854105615 756790043
453442100 576466445
740352067 142766370
78814840 763399472
241172051 168898523
663538864 65237955
18336554 865693049
859270024 127850003
954418879 448800597
8930117 733649688
831823540 453172960
530147819 561156222
144445763 927146764
169705122 442857040
899878997 333757755
242178583 271410028
598139373 353995788
549019427 784309425
696080503 601370308
812862931 102094791
724483054 987257828
844788021 115672516
573301565 534223888
592136754 46804700
116586045 871000703
370815607 581379798
553937958 748428903
423558973 545455390
650233578 462627295
449150746 37001610
625996377 550376362
517258684 122232056
263193224 160994173
582089311 405193764
187653022 705502039
259774476 65162828
613265901 324691673
38887408 269980664
827504472 123862987
393782379 279856251
563495331 519704269
18809728 421121015
915358491 278186917
74667240 758091383
923093793 177350601
244096792 831248940
773437665 620581618
15092807 717305437
857330136 203391133
190310804 515770694
642714089 173941135
161169608 75821577
909336489 838150283
65614265 331239513
919526164 721419967
374881810 851285450
856495667 623713167
574001293 660470803
601732963 807785422
14185979 715715115
724788793 625061953
883517416 67145515
656447465 238548038
953327680 236589399
331519649 118271968
744016442 240391105
73846058 565746626
844523310 146604355
241154153 502630025
575088882 348483447
164901519 424012857
393963623 56969009
417162626 962683441
177300620 921558990
783009378 753932418
728457749 666737638
196931453 122596552
903140028 12235869
679043167 124790938
874006397 32447951
666241561 632671798
455753363 751444591
951716577 44723450
342614551 151825752
218469168 133536412
895420346 81570820
305211272 153349321
689838894 835415550
589064509 580264094
715871884 309948056
343846744 275834007
323516520 239294520
297450375 364430021
140042387 35873962
275629684 266016981
296474297 53118418
226527776 591153434
545482844 636340020
938689685 473006617
77697499 613320190
864849175 604163140
516694652 618262137
592711683 649082747
51743445 82735179
114178282 887409405
445788882 14984003
617474829 220171701
47303589 455742185
126919505 770640135
411017588 893510844
821075279 399263634
830785529 66289568
758420223 95784128
292564134 878046548
805185121 181815580
290056838 800697744
193265972 710603534
437745337 309102697
859965867 166639840
165677618 333693161
795962143 383367742
834143729 509330387
698094708 612475168
663772189 721703123
166059799 26068146
196751400 57385409
788622667 476027264
114973270 56770126
508951585 706543018
9952804 534935408
753822241 608387905
989685248 98738469
646315061 688091697
273962340 475826979
758114611 347411306
785400650 705790811
195256554 479874544
349607964 401444740
296051469 134227683
767180617 596478604
610911117 458845892
882051533 812547896
487330886 790257565
418831440 835441936
654524929 524709579
382746717 290983927
550464009 469878734
395033553 343066375
14184158 36878376
888209745 811740871
511180727 19355210
270792820 975741767
12110677 816296049
124580756 271719008
455597831 894196571
281337603 203160903
242143114 513729937
610967 152571378
747408209 892357113
869198537 672457174
72855404 848629543
426107694 868973491
52618029 346619894
100629374 581665845
436659754 131112246
630103680 178184579
697183491 226077405
236773419 804274583
99267430 204323578
586238499 664901066
94605776 864648820
239094807 998602139
560275771 87794324
251093337 433595689
600520012 827811010
337679928 950127990
373944574 760357966
924237921 842206906
921172109 747026516
202547744 799720690
34362093 253085059
394238693 413185335
134319688 425016434
811490607 925598991
349484283 527370112
620401441 183997884
393582948 181712100
307259149 694697653
270243582 457397715
954044161 551352206
180886604 795518685
592877026 962340145
289727193 772355669
524079071 187843962
931281377 122425624
888760655 124426947
386380767 914354602
940068520 157220298
501982317 497104909
455087299 48017103
730216190 489589776
400681018 275023980
742272499 33547070
581822644 730890458
381087400 466924006
309101537 296258426
336054130 852138344
926199212 124958944
995558762 423732934
857297013 875289917
666021305 605030450
10361775 495375202
160764741 338489255
320324468 248708803
418035984 713436704
466986472 152054103
903121071 417643458
116282666 75532348
492047656 808136287
683909475 730861296
988437056 368777649
278717308 976331615
60057070 346855783
623978330 538309094
969255999 301749034
576081145 57688146
646251253 32207840
671218455 53199947
506000980 361278686
784413240 20651208
908164154 741565526
233761285 374194590
259045882 297703866
297754538 896388047
507004322 340103585
110794939 861775504
658402595 747638862
812576796 327905695
650559308 803214855
698382105 62104007
625360665 622945071
628353734 750971498
32115040 714738170
872387250 972739524
919979880 381371017
654032737 929918665
75757598 776070426
161968407 437282605
753026447 401979641
988156665 776546218
12781226 190638195
802942614 563058995
546497325 570995225
316618067 997268523
198846325 740846658
73170901 827527745
657927197 380456092
258990878 347491972
67773379 115995889
336179193 403535089
297495860 439028656
934936656 938212494
200044851 497241463
174104856 351916688
17464674 289360171
8944489 131171244
391908073 72919392
462813776 479804206
512394401 827568349
859337908 81598796
115917652 192208429
431623101 434434820
122681153 579087095
614637170 445471942
24882642 612677419
172106974 150708041
801392257 191635090
781736924 880263554
102879935 245508410
965796864 689087532
208259809 928536477
386969553 185059434
619754924 938214791
753575235 184560144
492152091 531068569
849857720 766320665
394293262 650004203
282828802 226824166
971213802 231590182
271670586 559424559
974835215 207037198
931560897 287793783
921044632 353943328
865629776 133335672
98761121 129083007
227412587 763951059
677606234 184077386
612316300 749950907
445361941 233234638
579286032 631270722
193927414 674879573
906810739 803466832
363190458 636222178
588816673 840018459
872260149 21475202
560213181 992072453
868688384 439147470
756412207 18238509
786379781 516869966
377636385 697405414
980841157 53241429
283193355 675956998
691618564 881258596
754834546 642519127
606223193 749779480
131900225 735203396
100509465 723160171
332801663 500579924
78010629 254983238
498741269 996052559
43638703 686560390
921615219 510530673
876139850 748536771
836920557 31861004
611509072 974071096
853677686 328709863
937972069 718981113
309661038 803790892
139247088 905011006
963131220 297365961
248742360 323064858
137767138 604850079
548372528 838151807
59281089 395609705
859060144 743202999
879151252 34447323
166130942 61396485
980300898 541728994
4370733 321900673
802275158 446216251
352621066 716698305
24182221 849333022
327858740 542499100
991001297 471068031
391272288 105885501
886987264 530939000
272216549 520536988
78699729 893200788
55988519 557882395
567489769 683231669
916577091 310305674
436276987 188139155
311952409 835131192
213341452 546039892
726840479 967682086
45375352 160495431
250002697 751807631
703756062 610554536
798212489 538066990
319735158 983820681
228088370 579957881
120273182 867937744
950349984 749401771
467528550 970870821
305994172 596604220
674267019 664965569
971477547 221794506
849282315 669127368
266211852 389986795
456406659 2481722
759323138 625229526
327442922 875660373
366566803 971575972
768357397 328311793
796969800 791186968
797763246 239888580
165669002 171483341
811985983 189679685
104519186 679810986
874708227 240892884
506968054 650112299
716222362 796651598
584707660 401471273
576472824 671127118
711386428 758610904
302266759 790427684
97461400 620801167
816430018 219745851
